Temperature,Humidity,Storage_Type,Days_Since_Harvest,Transport_Duration,Packaging_Quality,Month_num,Commodity_name,Spoilage_Risk,Commodity_Category
25.1,82,room_temperature,14,20.8,average,3,Carrot,2,Root Crops
32,74.1,room_temperature,9,24.9,poor,5,Carrot,2,Root Crops
31.9,57.6,cold_storage,1,14.5,average,7,Carrot,1,Root Crops
33,59.1,open_air,3,9.8,poor,11,Carrot,2,Root Crops
31.8,84.5,open_air,7,16.9,good,9,Carrot,2,Root Crops
33,73.9,open_air,11,24.2,average,7,Carrot,2,Root Crops
30.8,72.3,room_temperature,13,16.5,good,12,Carrot,2,Root Crops
31.9,77.2,cold_storage,13,4.4,average,4,Carrot,2,Root Crops
36.6,69.4,open_air,13,5.6,average,6,Carrot,2,Root Crops
25.3,89.2,cold_storage,11,11.6,poor,9,Carrot,2,Root Crops
27.6,66.5,room_temperature,10,22.9,average,9,Carrot,2,Root Crops
35.9,85.5,open_air,7,4.2,good,4,Carrot,2,Root Crops
33.6,87.6,cold_storage,7,5,average,7,Carrot,2,Root Crops
21.7,80.5,room_temperature,8,24.6,poor,10,Carrot,2,Root Crops
31.3,59.7,room_temperature,4,3.2,average,3,Carrot,2,Root Crops
33.1,86.2,room_temperature,11,19.4,good,5,Carrot,2,Root Crops
27.1,58,open_air,10,22.7,poor,7,Carrot,2,Root Crops
36.8,61.1,open_air,7,16,poor,6,Carrot,2,Root Crops
30.7,77,open_air,6,25,average,8,Carrot,2,Root Crops
23,84.3,open_air,3,9.5,average,12,Carrot,2,Root Crops
31.3,60,room_temperature,14,15.7,poor,1,Carrot,2,Root Crops
35.3,66.8,cold_storage,6,7,good,9,Carrot,2,Root Crops
30.2,71.6,room_temperature,4,19.4,average,7,Carrot,2,Root Crops
32,72.5,room_temperature,1,22.2,average,6,Carrot,2,Root Crops
31.9,69.5,room_temperature,6,9,average,9,Carrot,2,Root Crops
36,82,room_temperature,2,18.1,poor,11,Carrot,2,Root Crops
24.5,73.3,open_air,12,11.7,poor,8,Carrot,2,Root Crops
32.6,56.6,room_temperature,8,23.7,average,7,Carrot,2,Root Crops
24.9,57.6,open_air,8,14.9,good,9,Carrot,2,Root Crops
36,67.7,room_temperature,1,18.4,poor,8,Carrot,2,Root Crops
21.4,81.8,cold_storage,8,10.5,average,10,Carrot,1,Root Crops
28.7,58.4,room_temperature,5,5.5,poor,9,Carrot,2,Root Crops
35.8,80.4,open_air,9,11.2,poor,7,Carrot,2,Root Crops
22.9,84.6,room_temperature,5,9,good,1,Carrot,1,Root Crops
24.4,85.2,open_air,1,24.3,poor,2,Carrot,2,Root Crops
29.2,73.8,room_temperature,11,20.2,good,1,Carrot,2,Root Crops
34.3,72.9,open_air,2,10.6,average,8,Carrot,2,Root Crops
36.3,73.1,room_temperature,4,6.7,good,11,Carrot,2,Root Crops
27.2,65,open_air,12,12.2,poor,7,Carrot,2,Root Crops
25.3,87.3,room_temperature,5,23.6,average,11,Carrot,2,Root Crops
23.7,83.3,open_air,3,4.9,poor,6,Carrot,2,Root Crops
34.3,58.1,room_temperature,6,14.7,good,6,Carrot,2,Root Crops
31.4,67.9,room_temperature,2,7.6,poor,2,Carrot,2,Root Crops
33.7,71,open_air,4,11.6,poor,4,Carrot,2,Root Crops
32.9,77,cold_storage,9,7.5,good,11,Carrot,1,Root Crops
20.5,59.9,room_temperature,8,12,average,9,Carrot,2,Root Crops
22.9,66.4,cold_storage,6,5.2,poor,11,Carrot,1,Root Crops
22.2,74,cold_storage,14,8.4,good,5,Carrot,0,Root Crops
35.1,73,room_temperature,5,20.8,poor,10,Carrot,2,Root Crops
35,66.9,room_temperature,1,20.6,poor,10,Carrot,2,Root Crops
22.6,66.4,cold_storage,7,10.9,good,6,Carrot,0,Root Crops
24.2,80.5,cold_storage,9,24.2,poor,6,Carrot,2,Root Crops
20,83.6,open_air,7,20.7,average,1,Carrot,2,Root Crops
25.6,88.1,cold_storage,1,9.5,average,9,Carrot,1,Root Crops
30.2,83.6,open_air,2,5.6,poor,10,Carrot,2,Root Crops
20.1,85,cold_storage,8,8.5,average,4,Carrot,0,Root Crops
24.7,75.3,room_temperature,7,11.1,average,8,Carrot,2,Root Crops
35.8,72,open_air,1,18,average,2,Carrot,2,Root Crops
20.8,89,room_temperature,5,8.9,average,7,Carrot,2,Root Crops
32.8,62.6,open_air,1,11.6,poor,2,Carrot,2,Root Crops
29.8,62.3,open_air,12,11.9,good,5,Carrot,2,Root Crops
30.3,78.8,room_temperature,13,20.5,good,5,Ginger Root,2,Root Crops
34.4,74.1,cold_storage,14,16.4,average,8,Ginger Root,2,Root Crops
23,66.8,room_temperature,1,22.4,average,2,Ginger Root,1,Root Crops
28.8,72.4,open_air,7,6.2,good,11,Ginger Root,2,Root Crops
22.2,66.6,open_air,13,17.2,average,11,Ginger Root,2,Root Crops
32.9,88.9,cold_storage,6,16.3,poor,5,Ginger Root,2,Root Crops
22.8,55.9,room_temperature,3,23.1,poor,1,Ginger Root,2,Root Crops
29.9,77.8,room_temperature,3,9.9,average,5,Ginger Root,1,Root Crops
22.4,66.9,open_air,8,3.7,good,8,Ginger Root,2,Root Crops
34.1,82.8,cold_storage,1,9,average,2,Ginger Root,1,Root Crops
22.8,86.7,cold_storage,1,10.4,good,7,Ginger Root,0,Root Crops
31.5,77.3,room_temperature,10,5.2,average,3,Ginger Root,2,Root Crops
26.5,79.3,room_temperature,9,8,poor,1,Ginger Root,2,Root Crops
36.8,63.7,room_temperature,2,15.6,average,10,Ginger Root,2,Root Crops
26.1,59.1,room_temperature,8,16.5,average,11,Ginger Root,2,Root Crops
34.9,73.8,room_temperature,3,6.3,good,4,Ginger Root,2,Root Crops
31.3,71.7,cold_storage,7,24,average,10,Ginger Root,2,Root Crops
27.9,77.3,open_air,2,7.5,average,3,Ginger Root,2,Root Crops
26.4,74.2,cold_storage,13,14.5,average,11,Ginger Root,1,Root Crops
23.6,87.5,cold_storage,14,9.1,good,4,Ginger Root,1,Root Crops
21.3,65.1,open_air,10,15,average,1,Ginger Root,2,Root Crops
34.7,66,room_temperature,4,7.6,poor,6,Ginger Root,2,Root Crops
28.1,70.5,room_temperature,12,12.1,good,6,Ginger Root,2,Root Crops
20.4,80.3,cold_storage,2,10.2,poor,12,Ginger Root,0,Root Crops
28.5,81.5,room_temperature,9,6.8,average,10,Ginger Root,2,Root Crops
32.6,82.4,cold_storage,12,4.7,good,8,Ginger Root,2,Root Crops
28.1,65.2,cold_storage,14,20.8,average,6,Ginger Root,2,Root Crops
33.8,78.6,cold_storage,10,6,average,7,Ginger Root,2,Root Crops
32,80,room_temperature,2,21.2,average,9,Ginger Root,2,Root Crops
20.6,69.4,room_temperature,7,19.3,good,7,Ginger Root,1,Root Crops
28.6,73.5,room_temperature,1,16.1,good,8,Ginger Root,1,Root Crops
26.8,81.5,open_air,7,6.3,average,1,Ginger Root,2,Root Crops
34.3,66.2,room_temperature,9,11.5,average,2,Ginger Root,2,Root Crops
24.7,58.5,room_temperature,4,13.9,poor,6,Ginger Root,2,Root Crops
28,85.4,room_temperature,11,11.7,good,11,Ginger Root,2,Root Crops
23.9,78.4,cold_storage,13,20.8,average,9,Ginger Root,2,Root Crops
27.9,76.9,open_air,2,6.2,poor,3,Ginger Root,2,Root Crops
34.3,73.2,room_temperature,7,24.6,good,3,Ginger Root,2,Root Crops
31.2,64.6,room_temperature,12,22.4,good,2,Ginger Root,2,Root Crops
22.3,79.5,open_air,11,7.8,average,8,Ginger Root,2,Root Crops
22,83.9,room_temperature,1,24,poor,4,Ginger Root,2,Root Crops
28.2,69.2,room_temperature,4,15.1,average,12,Ginger Root,1,Root Crops
22.3,80.4,room_temperature,9,17.5,average,6,Ginger Root,2,Root Crops
34.9,66.8,cold_storage,7,3.4,average,11,Ginger Root,1,Root Crops
20,63.2,open_air,7,9.4,average,3,Ginger Root,2,Root Crops
35.2,89.9,cold_storage,4,18.6,poor,6,Ginger Root,2,Root Crops
32.4,76.2,open_air,10,17.3,good,10,Ginger Root,2,Root Crops
33.5,79.8,cold_storage,4,23.3,poor,8,Ginger Root,2,Root Crops
28.6,64.9,cold_storage,8,8.1,poor,11,Ginger Root,1,Root Crops
31.8,58.9,room_temperature,8,22.7,average,12,Ginger Root,2,Root Crops
29.9,88.2,cold_storage,14,23.3,average,5,Ginger Root,2,Root Crops
20.9,60.7,room_temperature,14,23.9,good,2,Ginger Root,1,Root Crops
31.2,73.5,room_temperature,4,8.7,good,12,Ginger Root,1,Root Crops
33.4,85.6,cold_storage,10,16.8,poor,4,Ginger Root,2,Root Crops
28.3,77.6,cold_storage,10,11.4,poor,5,Ginger Root,2,Root Crops
22.6,60.2,cold_storage,4,9.4,poor,6,Ginger Root,1,Root Crops
30.7,86.9,open_air,6,5.6,average,11,Ginger Root,2,Root Crops
34.5,61.6,open_air,5,12.5,average,11,Ginger Root,2,Root Crops
31.6,67.5,cold_storage,2,7,poor,5,Ginger Root,1,Root Crops
31.4,65.8,cold_storage,6,16.2,poor,12,Ginger Root,2,Root Crops
24.2,86.5,room_temperature,13,22.3,average,8,Ginger Root,2,Root Crops
26.8,83,room_temperature,2,24.1,poor,10,Ginger Root,2,Root Crops
23.8,82.6,cold_storage,1,7.7,average,4,Ginger Root,0,Root Crops
21.5,72,cold_storage,1,4,average,3,Ginger Root,0,Root Crops
26.5,78.2,cold_storage,5,14.6,good,10,Ginger Root,1,Root Crops
29.6,65.6,room_temperature,1,4.6,average,9,Ginger Root,2,Root Crops
24.8,70.4,room_temperature,8,19.2,average,7,Ginger Root,2,Root Crops
32.3,69.2,open_air,3,13.6,average,12,Ginger Root,2,Root Crops
30.7,75.5,open_air,10,10.9,poor,6,Ginger Root,2,Root Crops
24.7,85.9,cold_storage,8,10.5,good,11,Ginger Root,0,Root Crops
23.4,76.1,room_temperature,11,22.9,poor,3,Ginger Root,2,Root Crops
23.5,68.9,room_temperature,8,10.1,average,5,Ginger Root,2,Root Crops
36.5,66.4,room_temperature,14,7,average,1,Ginger Root,2,Root Crops
35.3,61.6,room_temperature,6,6,poor,1,Ginger Root,2,Root Crops
33.9,74.8,room_temperature,3,3.8,average,10,Ginger Root,2,Root Crops
24.9,71.4,room_temperature,11,8.9,poor,9,Ginger Root,2,Root Crops
24.2,63.1,cold_storage,3,9.7,good,8,Ginger Root,0,Root Crops
31.5,62.7,open_air,6,16.9,average,4,Ginger Root,2,Root Crops
23.7,64.9,room_temperature,13,9.4,average,7,Ginger Root,2,Root Crops
30.1,74.4,room_temperature,2,20.4,average,2,Ginger Root,1,Root Crops
34.4,80.6,room_temperature,7,20.6,average,1,Ginger Root,2,Root Crops
31.1,62.3,cold_storage,6,15.3,good,11,Ginger Root,0,Root Crops
27,79.8,room_temperature,3,11.4,average,2,Ginger Root,1,Root Crops
29.8,80.1,open_air,14,9.2,average,2,Ginger Root,2,Root Crops
22.6,57.9,room_temperature,10,7.8,average,12,Ginger Root,1,Root Crops
25.5,74.5,room_temperature,11,20.1,good,10,Ginger Root,2,Root Crops
22.9,61.2,open_air,14,24.4,average,2,Ginger Root,2,Root Crops
31.4,79,cold_storage,8,8.7,good,6,Ginger Root,1,Root Crops
29.2,80.1,room_temperature,4,19.7,average,9,Ginger Root,2,Root Crops
34.3,85.6,open_air,4,24.2,good,6,Ginger Root,2,Root Crops
29.2,70.3,room_temperature,7,18.7,average,6,Ginger Root,2,Root Crops
36.7,62.5,open_air,10,9.3,poor,10,Ginger Root,2,Root Crops
36,62.1,room_temperature,6,17.7,poor,1,Ginger Root,2,Root Crops
28.7,69.6,cold_storage,10,4.5,good,3,Ginger Root,0,Root Crops
25.4,57.7,open_air,6,10.8,average,6,Ginger Root,2,Root Crops
20.3,84.6,room_temperature,10,14.9,good,4,Ginger Root,1,Root Crops
31.3,73.1,room_temperature,9,7.1,good,8,Ginger Root,2,Root Crops
22.3,63.1,cold_storage,10,8.8,average,3,Ginger Root,0,Root Crops
25.1,82.5,cold_storage,9,15,average,3,Ginger Root,1,Root Crops
26.9,56.7,cold_storage,13,10.4,average,11,Ginger Root,1,Root Crops
20.5,65.6,room_temperature,8,18.9,good,5,Ginger Root,1,Root Crops
20.8,71.2,open_air,13,8.4,poor,10,Ginger Root,2,Root Crops
32.5,60.4,room_temperature,14,12.8,poor,12,Ginger Root,2,Root Crops
24.1,75.5,cold_storage,5,18.7,average,9,Ginger Root,1,Root Crops
36.5,86.6,open_air,3,10.1,good,6,Ginger Root,2,Root Crops
24,87.9,cold_storage,9,6.5,average,1,Ginger Root,1,Root Crops
29.2,89.9,cold_storage,9,7.2,average,4,Ginger Root,1,Root Crops
28.2,66.7,cold_storage,14,5.5,average,2,Ginger Root,1,Root Crops
25.6,89.8,room_temperature,8,13.8,average,4,Ginger Root,2,Root Crops
24.7,81,room_temperature,5,22.5,average,3,Ginger Root,2,Root Crops
33.7,68.8,cold_storage,14,4,good,5,Ginger Root,2,Root Crops
34.6,68.3,room_temperature,9,6.2,good,1,Ginger Root,2,Root Crops
29,85.5,open_air,3,4.2,poor,6,Ginger Root,2,Root Crops
28.9,59.3,room_temperature,8,4,average,10,Ginger Root,2,Root Crops
20.3,80.6,open_air,11,8,average,6,Ginger Root,2,Root Crops
26.8,70.1,cold_storage,5,12.9,good,6,Ginger Root,0,Root Crops
21.5,77.4,room_temperature,2,19,average,8,Ginger Root,2,Root Crops
34.3,62.9,room_temperature,11,15.7,average,1,Ginger Root,2,Root Crops
35.9,89.3,open_air,1,24.6,good,9,Ginger Root,2,Root Crops
28.8,79.8,room_temperature,2,23.2,average,9,Ginger Root,2,Root Crops
24.7,67.9,room_temperature,3,20,good,5,Ginger Root,1,Root Crops
23.8,84.3,cold_storage,1,21.2,good,4,Ginger Root,0,Root Crops
24.6,81,cold_storage,5,10.6,poor,3,Ginger Root,1,Root Crops
33.1,65.1,room_temperature,10,9.7,average,6,Ginger Root,2,Root Crops
35.5,58.6,cold_storage,12,11.8,average,1,Ginger Root,2,Root Crops
21.4,70.7,cold_storage,12,16.5,average,2,Ginger Root,0,Root Crops
26.6,56.4,cold_storage,8,18,poor,3,Ginger Root,2,Root Crops
31.4,62,room_temperature,13,21.9,good,6,Ginger Root,2,Root Crops
23.5,83.1,room_temperature,8,3.6,average,9,Ginger Root,2,Root Crops
34.6,77.4,room_temperature,11,9.6,poor,10,Ginger Root,2,Root Crops
35.4,82.8,room_temperature,14,4,average,8,Ginger Root,2,Root Crops
21.7,66.6,cold_storage,10,18.1,good,10,Ginger Root,1,Root Crops
25.3,81.3,cold_storage,4,19,good,10,Ginger Root,1,Root Crops
32.3,56,open_air,1,22.1,average,4,Ginger Root,2,Root Crops
25.7,89.3,room_temperature,8,3.5,average,2,Ginger Root,2,Root Crops
31,87.4,room_temperature,2,18.5,poor,10,Ginger Root,2,Root Crops
22.2,65.1,cold_storage,2,24,good,2,Ginger Root,0,Root Crops
33,61.9,cold_storage,8,8.5,poor,12,Ginger Root,2,Root Crops
36.5,70.5,cold_storage,7,13.7,average,12,Ginger Root,2,Root Crops
25.9,85,cold_storage,1,5.3,average,11,Ginger Root,0,Root Crops
30.5,56.8,room_temperature,9,23.5,average,9,Ginger Root,2,Root Crops
29.9,61.2,room_temperature,8,10,poor,1,Ginger Root,2,Root Crops
34.8,86,room_temperature,3,21.5,good,10,Ginger Root,2,Root Crops
20.4,71.1,room_temperature,8,11.6,average,11,Ginger Root,1,Root Crops
20.8,63.5,room_temperature,10,21,average,3,Ginger Root,2,Root Crops
32.7,86,room_temperature,13,10,poor,4,Ginger Root,2,Root Crops
32.1,78.1,room_temperature,9,13.5,average,1,Ginger Root,2,Root Crops
32.9,67.2,room_temperature,4,5.5,good,3,Ginger Root,2,Root Crops
21.4,83.8,room_temperature,10,7.6,good,12,Ginger Root,1,Root Crops
27.9,58.8,room_temperature,5,10.5,good,1,Ginger Root,1,Root Crops
25.5,75.7,room_temperature,1,7.8,good,2,Ginger Root,0,Root Crops
26,82.1,room_temperature,2,4.7,average,12,Ginger Root,1,Root Crops
35.8,79.9,room_temperature,1,19.6,good,9,Ginger Root,2,Root Crops
29,67.4,room_temperature,1,19.2,average,9,Ginger Root,2,Root Crops
29.7,80.5,room_temperature,1,18.5,good,7,Ginger Root,2,Root Crops
30.1,72.7,cold_storage,1,4.7,average,7,Ginger Root,0,Root Crops
23.3,82.2,room_temperature,7,6.5,average,6,Ginger Root,2,Root Crops
34.6,61.3,room_temperature,10,12.8,average,8,Ginger Root,2,Root Crops
25.4,62.4,room_temperature,10,6.8,average,3,Ginger Root,2,Root Crops
31.5,68.3,open_air,3,22.4,average,4,Ginger Root,2,Root Crops
34.8,78.8,room_temperature,9,16.1,average,8,Ginger Root,2,Root Crops
24.5,56.2,room_temperature,5,6.5,poor,9,Ginger Root,2,Root Crops
34.3,63.7,cold_storage,7,11.6,average,1,Ginger Root,2,Root Crops
27.5,86.9,room_temperature,3,17.6,poor,2,Ginger Root,2,Root Crops
30.8,68.7,room_temperature,8,8.3,poor,7,Ginger Root,2,Root Crops
26.8,65.2,cold_storage,6,14.8,average,12,Ginger Root,0,Root Crops
23,68.5,cold_storage,12,17.3,average,9,Ginger Root,2,Root Crops
28.5,88,open_air,13,15.7,average,12,Ginger Root,2,Root Crops
33.9,64.6,cold_storage,4,17.3,average,12,Ginger Root,1,Root Crops
30.7,87.8,room_temperature,11,13.4,poor,4,Ginger Root,2,Root Crops
35.8,69.4,room_temperature,5,18.5,average,2,Ginger Root,2,Root Crops
34.5,71.6,room_temperature,6,23,good,6,Ginger Root,2,Root Crops
32.1,62.8,room_temperature,8,7.7,good,4,Ginger Root,2,Root Crops
26,76,room_temperature,14,19.5,good,3,Ginger Root,2,Root Crops
27.3,63.2,room_temperature,7,6.8,average,5,Ginger Root,2,Root Crops
29.5,83.7,room_temperature,7,9.4,average,12,Ginger Root,2,Root Crops
37,87.9,room_temperature,11,20.6,good,7,Ginger Root,2,Root Crops
22.6,89.6,room_temperature,8,18.5,average,7,Ginger Root,2,Root Crops
26.1,89.9,room_temperature,3,4,average,12,Ginger Root,1,Root Crops
31.8,67.2,room_temperature,14,14.8,average,9,Ginger Root,2,Root Crops
25.6,69.8,open_air,5,17.2,average,12,Ginger Root,2,Root Crops
34.3,89.2,cold_storage,11,18.3,average,5,Ginger Root,2,Root Crops
21,68.5,room_temperature,11,20.6,average,6,Ginger Root,2,Root Crops
25.9,81.9,cold_storage,14,20.5,average,6,Ginger Root,2,Root Crops
32.2,83.9,room_temperature,9,16.7,average,11,Ginger Root,2,Root Crops
21.1,83.7,room_temperature,10,22.1,poor,10,Ginger Root,2,Root Crops
29.6,87.4,room_temperature,2,13,poor,4,Ginger Root,2,Root Crops
22.1,76.1,room_temperature,5,18.5,good,9,Ginger Root,1,Root Crops
21.3,66.1,room_temperature,5,23.7,poor,10,Ginger Root,2,Root Crops
20.4,80.7,open_air,6,9.9,average,3,Ginger Root,2,Root Crops
26.3,83.6,room_temperature,1,15.5,average,2,Ginger Root,1,Root Crops
25.2,77.1,open_air,13,23.6,average,2,Ginger Root,2,Root Crops
34.4,59.2,cold_storage,11,6.4,good,10,Ginger Root,2,Root Crops
29.1,55.9,cold_storage,8,6.1,poor,1,Ginger Root,1,Root Crops
25.5,77.5,room_temperature,13,20.6,average,7,Ginger Root,2,Root Crops
23.4,55.6,room_temperature,7,14.1,poor,12,Ginger Root,2,Root Crops
32.8,71.9,room_temperature,7,23.9,average,9,Ginger Root,2,Root Crops
36.8,64.8,cold_storage,6,20.7,average,5,Ginger Root,2,Root Crops
28,75.5,room_temperature,6,24.1,good,10,Ginger Root,2,Root Crops
27.1,56.9,open_air,9,12.7,poor,5,Ginger Root,2,Root Crops
35.2,77.4,room_temperature,2,3.9,good,4,Ginger Root,2,Root Crops
21.9,85.2,open_air,8,5.8,average,6,Ginger Root,2,Root Crops
24.1,81.8,room_temperature,7,10.6,poor,8,Ginger Root,2,Root Crops
30.2,58.2,cold_storage,2,22.8,good,9,Ginger Root,1,Root Crops
35.6,72.2,room_temperature,13,13.6,poor,11,Ginger Root,2,Root Crops
32.5,62.3,room_temperature,1,22.3,poor,9,Ginger Root,2,Root Crops
29.4,65.8,cold_storage,12,4.2,good,6,Ginger Root,0,Root Crops
24.4,82.8,room_temperature,13,6,average,10,Ginger Root,2,Root Crops
33.5,79.4,room_temperature,8,24.7,average,6,Ginger Root,2,Root Crops
23.3,84.7,cold_storage,4,5,average,12,Ginger Root,0,Root Crops
35.5,75.3,room_temperature,13,19.7,good,2,Ginger Root,2,Root Crops
29.4,59.8,room_temperature,6,10.9,poor,5,Ginger Root,2,Root Crops
20.5,67.3,room_temperature,3,11.6,good,11,Ginger Root,0,Root Crops
31.8,80.4,cold_storage,6,19.5,average,6,Ginger Root,2,Root Crops
26.2,86.2,room_temperature,12,25,good,10,Ginger Root,2,Root Crops
21.7,79.4,room_temperature,7,15.4,good,8,Ginger Root,2,Root Crops
29.4,83.2,room_temperature,7,3.2,poor,3,Ginger Root,2,Root Crops
28.6,63.6,room_temperature,11,16.4,poor,3,Ginger Root,2,Root Crops
20.4,58,room_temperature,7,17.9,average,2,Ginger Root,1,Root Crops
26,75.7,room_temperature,8,15.2,good,5,Ginger Root,1,Root Crops
32.3,80.6,room_temperature,13,3.6,good,11,Ginger Root,2,Root Crops
22.1,85.4,room_temperature,3,20.6,poor,10,Ginger Root,2,Root Crops
23.4,71.1,cold_storage,9,12.2,average,2,Ginger Root,0,Root Crops
29.6,61.4,room_temperature,12,14.5,average,4,Ginger Root,2,Root Crops
34.2,87.3,open_air,8,7.3,average,4,Ginger Root,2,Root Crops
26.1,85.1,room_temperature,8,17,poor,6,Ginger Root,2,Root Crops
31.4,73.9,cold_storage,11,13.6,poor,6,Ginger Root,2,Root Crops
25.7,84.7,cold_storage,11,22.2,average,3,Ginger Root,2,Root Crops
22.7,72.9,room_temperature,5,3.2,poor,5,Ginger Root,2,Root Crops
27,77.1,room_temperature,9,4.5,average,3,Ginger Root,2,Root Crops
36.7,81.5,open_air,1,16.2,good,2,Ginger Root,2,Root Crops
22.1,56.5,room_temperature,4,4.5,average,10,Ginger Root,1,Root Crops
27.3,55.8,room_temperature,4,5,average,7,Ginger Root,2,Root Crops
27.5,79.1,room_temperature,10,4.3,good,12,Ginger Root,1,Root Crops
31.5,65.5,room_temperature,11,4,poor,4,Ginger Root,2,Root Crops
35.1,72.6,open_air,11,8.5,good,1,Ginger Root,2,Root Crops
35.4,68.8,room_temperature,3,4.6,poor,6,Ginger Root,2,Root Crops
33.1,55.3,cold_storage,5,16.9,average,4,Ginger Root,1,Root Crops
35.3,72.3,cold_storage,3,13.7,average,8,Ginger Root,2,Root Crops
22.3,67.5,cold_storage,5,23.1,average,5,Ginger Root,0,Root Crops
34.1,58.2,cold_storage,3,21.2,poor,5,Ginger Root,2,Root Crops
21,85.9,open_air,3,6.2,good,4,Ginger Root,2,Root Crops
28.8,57.1,cold_storage,8,16,poor,2,Ginger Root,1,Root Crops
34.7,68.2,cold_storage,12,7.2,poor,3,Ginger Root,2,Root Crops
30.2,57.9,cold_storage,7,13.9,average,7,Ginger Root,1,Root Crops
33.8,64.7,room_temperature,2,9.1,poor,8,Ginger Root,2,Root Crops
27.2,86.4,open_air,4,24.3,average,9,Ginger Root,2,Root Crops
36.4,77.6,room_temperature,3,3.2,poor,8,Ginger Root,2,Root Crops
31.2,79.4,open_air,5,16.9,average,10,Ginger Root,2,Root Crops
24,58.4,room_temperature,8,19.5,average,11,Ginger Root,2,Root Crops
22.2,58.8,cold_storage,4,14.7,good,8,Ginger Root,0,Root Crops
31.6,72.4,cold_storage,14,12.6,good,6,Ginger Root,1,Root Crops
22.5,73.2,cold_storage,8,7.3,poor,12,Ginger Root,1,Root Crops
23.4,84.4,cold_storage,14,8.3,good,11,Ginger Root,0,Root Crops
23.4,83.7,room_temperature,11,14.1,average,6,Ginger Root,2,Root Crops
29.6,74.1,room_temperature,4,14.5,average,1,Ginger Root,1,Root Crops
37,73.1,room_temperature,5,13.7,poor,9,Ginger Root,2,Root Crops
26.2,79.6,room_temperature,13,15.3,good,12,Ginger Root,2,Root Crops
29.8,61,room_temperature,9,3,good,6,Ginger Root,1,Root Crops
22.3,89.9,room_temperature,12,11.3,good,1,Ginger Root,1,Root Crops
21.5,76.7,open_air,8,24.6,average,6,Ginger Root,2,Root Crops
35.9,84.1,room_temperature,14,19.9,good,7,Ginger Root,2,Root Crops
36.5,76.2,room_temperature,8,5.3,good,6,Ginger Root,2,Root Crops
21.9,85.1,room_temperature,13,23.9,average,4,Ginger Root,2,Root Crops
25.4,58.4,room_temperature,9,23.8,poor,4,Ginger Root,2,Root Crops
28.8,71.4,room_temperature,7,9,good,12,Ginger Root,1,Root Crops
27.2,89.9,room_temperature,8,9.9,average,1,Ginger Root,2,Root Crops
27.2,67.8,open_air,5,11.2,good,2,Ginger Root,2,Root Crops
20.4,59.9,room_temperature,7,24.6,average,5,Ginger Root,2,Root Crops
33.7,62.2,room_temperature,12,12.9,average,4,Ginger Root,2,Root Crops
32.3,76.2,room_temperature,13,15.4,good,5,Ginger Root,2,Root Crops
21.3,72,room_temperature,3,12.8,poor,12,Ginger Root,2,Root Crops
21,58.5,cold_storage,1,23.8,average,7,Ginger Root,0,Root Crops
20.7,78.4,open_air,5,11.9,average,12,Ginger Root,2,Root Crops
32.1,72.5,cold_storage,6,12.9,poor,2,Ginger Root,2,Root Crops
27.2,56.9,room_temperature,13,19.4,good,5,Ginger Root,2,Root Crops
34.7,75.5,cold_storage,8,16.2,good,2,Ginger Root,1,Root Crops
33.4,55.1,room_temperature,6,17.5,good,5,Ginger Root,2,Root Crops
31.3,78.2,open_air,14,19,good,6,Ginger Root,2,Root Crops
20.7,74,room_temperature,11,13.9,poor,9,Ginger Root,2,Root Crops
34,63.2,cold_storage,12,15.8,poor,6,Ginger Root,2,Root Crops
20.3,84.3,cold_storage,1,4.9,good,4,Ginger Root,0,Root Crops
28,86.6,room_temperature,1,3,average,12,Ginger Root,1,Root Crops
27.4,73.8,open_air,13,20.5,average,1,Ginger Root,2,Root Crops
22.9,82,cold_storage,11,18.1,average,3,Ginger Root,1,Root Crops
32.2,75.1,cold_storage,3,4.7,average,3,Ginger Root,1,Root Crops
28.2,64.4,cold_storage,6,16.8,poor,3,Ginger Root,2,Root Crops
26.3,64.9,open_air,2,21,average,8,Ginger Root,2,Root Crops
23.7,55.8,room_temperature,13,23.4,poor,2,Ginger Root,2,Root Crops
